"sent_index","gap","gap_position","gap_numeric","filler_effect","err","dependency","language","lang_dep","model"
0,"no-gap","decl-comp",-0.5,0.832765579223633,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
0,"no-gap","decl-comp",-0.5,0.957274436950684,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
0,"no-gap","decl-comp",-0.5,1.02368354797363,0.107014673487806,"Wh","English","English - Wh","GPT2"
0,"no-gap","whether-comp",-0.5,0.658318638801575,0.069164814533726,"Wh","English","English - Wh","GPT2"
0,"no-gap","whether-comp",-0.5,2.61924362182617,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
0,"no-gap","whether-comp",-0.5,3.7722692489624,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
0,"gap","decl-comp",0.5,-3.99080204963684,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
0,"gap","decl-comp",0.5,-2.19812154769897,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
0,"gap","decl-comp",0.5,-1.73563647270203,0.107014673487806,"Wh","English","English - Wh","GPT2"
0,"gap","whether-comp",0.5,-2.66363894939423,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
0,"gap","whether-comp",0.5,-2.34531784057617,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
0,"gap","whether-comp",0.5,-0.484549880027771,0.069164814533726,"Wh","English","English - Wh","GPT2"
1,"no-gap","decl-comp",-0.5,0.510394096374512,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
1,"no-gap","decl-comp",-0.5,0.977542161941528,0.107014673487806,"Wh","English","English - Wh","GPT2"
1,"no-gap","decl-comp",-0.5,1.05058670043945,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
1,"no-gap","whether-comp",-0.5,0.430041313171387,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
1,"no-gap","whether-comp",-0.5,1.02451658248901,0.069164814533726,"Wh","English","English - Wh","GPT2"
1,"no-gap","whether-comp",-0.5,1.6694450378418,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
1,"gap","decl-comp",0.5,-1.44169282913208,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
1,"gap","decl-comp",0.5,-0.635719537734985,0.107014673487806,"Wh","English","English - Wh","GPT2"
1,"gap","decl-comp",0.5,-0.606469631195068,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
1,"gap","whether-comp",0.5,-1.82179617881775,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
1,"gap","whether-comp",0.5,-1.3900134563446,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
1,"gap","whether-comp",0.5,-0.600727677345276,0.069164814533726,"Wh","English","English - Wh","GPT2"
2,"no-gap","decl-comp",-0.5,0.291682362556458,0.107014673487806,"Wh","English","English - Wh","GPT2"
2,"no-gap","decl-comp",-0.5,2.30193138122559,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"no-gap","decl-comp",-0.5,2.50353097915649,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
2,"no-gap","whether-comp",-0.5,0.179388880729675,0.069164814533726,"Wh","English","English - Wh","GPT2"
2,"no-gap","whether-comp",-0.5,1.51170206069946,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"no-gap","whether-comp",-0.5,2.03772878646851,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","decl-comp",0.5,-2.22734785079956,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","decl-comp",0.5,-1.39226818084717,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","decl-comp",0.5,-1.01691156625748,0.107014673487806,"Wh","English","English - Wh","GPT2"
2,"gap","whether-comp",0.5,-2.55198645591736,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
2,"gap","whether-comp",0.5,-1.42459154129028,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
2,"gap","whether-comp",0.5,-0.336823403835295,0.069164814533726,"Wh","English","English - Wh","GPT2"
3,"no-gap","decl-comp",-0.5,0.0317268371582031,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"no-gap","decl-comp",-0.5,0.495687365531921,0.107014673487806,"Wh","English","English - Wh","GPT2"
3,"no-gap","decl-comp",-0.5,0.909615516662598,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
3,"no-gap","whether-comp",-0.5,0.381572365760803,0.069164814533726,"Wh","English","English - Wh","GPT2"
3,"no-gap","whether-comp",-0.5,0.683625936508179,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"no-gap","whether-comp",-0.5,2.10499167442322,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","decl-comp",0.5,-1.1288332939148,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","decl-comp",0.5,-0.956100940704346,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"gap","decl-comp",0.5,0.506926894187927,0.107014673487806,"Wh","English","English - Wh","GPT2"
3,"gap","whether-comp",0.5,-1.77961254119873,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
3,"gap","whether-comp",0.5,-1.63849496841431,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
3,"gap","whether-comp",0.5,1.07611554861069,0.069164814533726,"Wh","English","English - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,0.496286392211914,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,1.01808905601501,0.107014673487806,"Wh","English","English - Wh","GPT2"
4,"no-gap","decl-comp",-0.5,3.54600977897644,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
4,"no-gap","whether-comp",-0.5,-0.228509664535522,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"no-gap","whether-comp",-0.5,-0.140500545501709,0.069164814533726,"Wh","English","English - Wh","GPT2"
4,"no-gap","whether-comp",-0.5,4.64297199249268,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","decl-comp",0.5,-0.310192108154297,0.107014673487806,"Wh","English","English - Wh","GPT2"
4,"gap","decl-comp",0.5,0.486117362976074,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
4,"gap","decl-comp",0.5,1.245192527771,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","whether-comp",0.5,-0.227794170379639,0.069164814533726,"Wh","English","English - Wh","GPT2"
4,"gap","whether-comp",0.5,0.682393074035645,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
4,"gap","whether-comp",0.5,0.793432235717773,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,-0.178308010101317,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,0.224843859672546,0.107014673487806,"Wh","English","English - Wh","GPT2"
5,"no-gap","decl-comp",-0.5,0.345343589782715,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
5,"no-gap","whether-comp",-0.5,0.052647590637207,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"no-gap","whether-comp",-0.5,0.0628548860549945,0.069164814533726,"Wh","English","English - Wh","GPT2"
5,"no-gap","whether-comp",-0.5,0.952288150787353,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","decl-comp",0.5,-2.47992678871378,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","decl-comp",0.5,-0.22947633266449,0.107014673487806,"Wh","English","English - Wh","GPT2"
5,"gap","decl-comp",0.5,-0.0896842502988875,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"gap","whether-comp",0.5,-2.77996953576803,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
5,"gap","whether-comp",0.5,-0.158359614433721,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
5,"gap","whether-comp",0.5,0.16581118106842,0.069164814533726,"Wh","English","English - Wh","GPT2"
6,"no-gap","decl-comp",-0.5,0.545153617858887,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
6,"no-gap","decl-comp",-0.5,0.728627443313599,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"no-gap","decl-comp",-0.5,2.29493737220764,0.107014673487806,"Wh","English","English - Wh","GPT2"
6,"no-gap","whether-comp",-0.5,0.362113952636719,0.069164814533726,"Wh","English","English - Wh","GPT2"
6,"no-gap","whether-comp",-0.5,2.2363874912262,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
6,"no-gap","whether-comp",-0.5,2.4147744178772,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","decl-comp",0.5,-2.58006262779236,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
6,"gap","decl-comp",0.5,-2.10679942369461,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","decl-comp",0.5,-1.3921867609024,0.107014673487806,"Wh","English","English - Wh","GPT2"
6,"gap","whether-comp",0.5,-1.59537869691849,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
6,"gap","whether-comp",0.5,-1.14732217788696,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
6,"gap","whether-comp",0.5,-0.290929675102234,0.069164814533726,"Wh","English","English - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,-0.204618453979492,0.107014673487806,"Wh","English","English - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,0.0862107276916504,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"no-gap","decl-comp",-0.5,0.833878517150879,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
7,"no-gap","whether-comp",-0.5,-0.0645027160644531,0.069164814533726,"Wh","English","English - Wh","GPT2"
7,"no-gap","whether-comp",-0.5,-0.0418696403503418,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"no-gap","whether-comp",-0.5,0.65958309173584,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","decl-comp",0.5,-0.380245685577393,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","decl-comp",0.5,0.0533313751220703,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"gap","decl-comp",0.5,0.720594882965088,0.107014673487806,"Wh","English","English - Wh","GPT2"
7,"gap","whether-comp",0.5,-0.749766826629637,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
7,"gap","whether-comp",0.5,-0.484130859375,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
7,"gap","whether-comp",0.5,0.287507057189941,0.069164814533726,"Wh","English","English - Wh","GPT2"
8,"no-gap","decl-comp",-0.5,-0.859811305999756,0.107014673487806,"Wh","English","English - Wh","GPT2"
8,"no-gap","decl-comp",-0.5,0.065640449523924,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","decl-comp",-0.5,0.301589965820314,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
8,"no-gap","whether-comp",-0.5,-0.984167814254761,0.069164814533726,"Wh","English","English - Wh","GPT2"
8,"no-gap","whether-comp",-0.5,0.396616935729979,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"no-gap","whether-comp",-0.5,0.662055969238283,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
8,"gap","decl-comp",0.5,-0.384814023971558,0.107014673487806,"Wh","English","English - Wh","GPT2"
8,"gap","decl-comp",0.5,-0.0847883224487305,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"gap","decl-comp",0.5,1.06048011779785,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
8,"gap","whether-comp",0.5,-0.440736770629883,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
8,"gap","whether-comp",0.5,-0.0948257446289045,0.069164814533726,"Wh","English","English - Wh","GPT2"
8,"gap","whether-comp",0.5,1.52771186828613,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","decl-comp",-0.5,-0.709603905677795,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","decl-comp",-0.5,-0.11178183555603,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","decl-comp",-0.5,0.314477562904358,0.107014673487806,"Wh","English","English - Wh","GPT2"
9,"no-gap","whether-comp",-0.5,-0.930594086647034,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
9,"no-gap","whether-comp",-0.5,-0.0852916240692148,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"no-gap","whether-comp",-0.5,0.329359531402588,0.069164814533726,"Wh","English","English - Wh","GPT2"
9,"gap","decl-comp",0.5,-1.24722963571548,0.107014673487806,"Wh","English","English - Wh","GPT2"
9,"gap","decl-comp",0.5,-1.19712662696838,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
9,"gap","decl-comp",0.5,-1.09685587882996,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"gap","whether-comp",0.5,-1.38541877269745,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
9,"gap","whether-comp",0.5,-1.36726230382919,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
9,"gap","whether-comp",0.5,-0.945621907711029,0.069164814533726,"Wh","English","English - Wh","GPT2"
10,"no-gap","decl-comp",-0.5,-1.19429397583008,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
10,"no-gap","decl-comp",-0.5,-0.385083198547362,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"no-gap","decl-comp",-0.5,-0.235214352607727,0.107014673487806,"Wh","English","English - Wh","GPT2"
10,"no-gap","whether-comp",-0.5,-0.458745002746582,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
10,"no-gap","whether-comp",-0.5,-0.189397573471069,0.069164814533726,"Wh","English","English - Wh","GPT2"
10,"no-gap","whether-comp",-0.5,0.410106658935547,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"gap","decl-comp",0.5,-1.15791094303131,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","decl-comp",0.5,-0.148524761199951,0.107014673487806,"Wh","English","English - Wh","GPT2"
10,"gap","decl-comp",0.5,0.0849077105522156,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
10,"gap","whether-comp",0.5,-0.92447400093079,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
10,"gap","whether-comp",0.5,-0.37355680949986,0.069164814533726,"Wh","English","English - Wh","GPT2"
10,"gap","whether-comp",0.5,-0.244343698024748,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","decl-comp",-0.5,-0.593684196472168,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","decl-comp",-0.5,-0.00810670852661133,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
11,"no-gap","decl-comp",-0.5,1.35905313491821,0.107014673487806,"Wh","English","English - Wh","GPT2"
11,"no-gap","whether-comp",-0.5,-0.341659069061279,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
11,"no-gap","whether-comp",-0.5,-0.194819450378418,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"no-gap","whether-comp",-0.5,0.778371334075928,0.069164814533726,"Wh","English","English - Wh","GPT2"
11,"gap","decl-comp",0.5,-1.257737159729,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","decl-comp",0.5,-0.825347900390625,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
11,"gap","decl-comp",0.5,-0.120156228542328,0.107014673487806,"Wh","English","English - Wh","GPT2"
11,"gap","whether-comp",0.5,-0.61206865310669,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
11,"gap","whether-comp",0.5,0.0155191421508789,0.069164814533726,"Wh","English","English - Wh","GPT2"
11,"gap","whether-comp",0.5,0.0699491500854492,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","decl-comp",-0.5,0.0711912512779236,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","decl-comp",-0.5,0.791496276855469,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
12,"no-gap","decl-comp",-0.5,1.47743558883667,0.107014673487806,"Wh","English","English - Wh","GPT2"
12,"no-gap","whether-comp",-0.5,0.122856736183167,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"no-gap","whether-comp",-0.5,0.865943849086761,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
12,"no-gap","whether-comp",-0.5,1.25069630146027,0.069164814533726,"Wh","English","English - Wh","GPT2"
12,"gap","decl-comp",0.5,-2.72920846939087,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","decl-comp",0.5,-1.53121244907379,0.107014673487806,"Wh","English","English - Wh","GPT2"
12,"gap","decl-comp",0.5,-1.4461522102356,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"gap","whether-comp",0.5,-2.51359009742737,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
12,"gap","whether-comp",0.5,-1.22190570831299,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
12,"gap","whether-comp",0.5,-0.99021852016449,0.069164814533726,"Wh","English","English - Wh","GPT2"
13,"no-gap","decl-comp",-0.5,-0.0361337661743164,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"no-gap","decl-comp",-0.5,0.790195941925049,0.107014673487806,"Wh","English","English - Wh","GPT2"
13,"no-gap","decl-comp",-0.5,0.920611381530762,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
13,"no-gap","whether-comp",-0.5,0.18162763118744,0.069164814533726,"Wh","English","English - Wh","GPT2"
13,"no-gap","whether-comp",-0.5,0.859367370605469,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"no-gap","whether-comp",-0.5,3.56718969345093,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
13,"gap","decl-comp",0.5,-2.33096814155579,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
13,"gap","decl-comp",0.5,-1.75673085451126,0.107014673487806,"Wh","English","English - Wh","GPT2"
13,"gap","decl-comp",0.5,-1.61385536193848,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"gap","whether-comp",0.5,-2.21230363845825,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
13,"gap","whether-comp",0.5,-1.80189824104309,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
13,"gap","whether-comp",0.5,-0.657354116439819,0.069164814533726,"Wh","English","English - Wh","GPT2"
14,"no-gap","decl-comp",-0.5,-0.163080215454102,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
14,"no-gap","decl-comp",-0.5,0.958974838256832,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
14,"no-gap","decl-comp",-0.5,1.96842956542969,0.107014673487806,"Wh","English","English - Wh","GPT2"
14,"no-gap","whether-comp",-0.5,0.15665245056152,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
14,"no-gap","whether-comp",-0.5,0.822776198387146,0.069164814533726,"Wh","English","English - Wh","GPT2"
14,"no-gap","whether-comp",-0.5,1.88980484008789,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
14,"gap","decl-comp",0.5,-2.08107087522512,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
14,"gap","decl-comp",0.5,-1.32211049390025,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
14,"gap","decl-comp",0.5,-1.17882539704442,0.107014673487806,"Wh","English","English - Wh","GPT2"
14,"gap","whether-comp",0.5,-3.22180625749752,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
14,"gap","whether-comp",0.5,-2.12076952098869,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
14,"gap","whether-comp",0.5,-1.14723859354854,0.069164814533726,"Wh","English","English - Wh","GPT2"
15,"no-gap","decl-comp",-0.5,0.447178840637207,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
15,"no-gap","decl-comp",-0.5,0.606350421905518,0.107014673487806,"Wh","English","English - Wh","GPT2"
15,"no-gap","decl-comp",-0.5,1.03717517852783,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
15,"no-gap","whether-comp",-0.5,0.102732181549072,0.069164814533726,"Wh","English","English - Wh","GPT2"
15,"no-gap","whether-comp",-0.5,0.553309440612793,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
15,"no-gap","whether-comp",-0.5,1.87052249908447,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
15,"gap","decl-comp",0.5,-0.578781604766846,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
15,"gap","decl-comp",0.5,-0.538264274597168,0.107014673487806,"Wh","English","English - Wh","GPT2"
15,"gap","decl-comp",0.5,0.245931148529053,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
15,"gap","whether-comp",0.5,-1.20243072509766,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
15,"gap","whether-comp",0.5,-0.447896003723145,0.069164814533726,"Wh","English","English - Wh","GPT2"
15,"gap","whether-comp",0.5,-0.135009288787842,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
16,"no-gap","decl-comp",-0.5,-0.194619297981262,0.107014673487806,"Wh","English","English - Wh","GPT2"
16,"no-gap","decl-comp",-0.5,-0.0448532104492188,0.0938706264685657,"Wh","Norwegian","Norwegian - Wh","GPT2"
16,"no-gap","decl-comp",-0.5,0.377591609954834,0.135608665513081,"RC","Norwegian","Norwegian - RC","GPT2"
16,"no-gap","whether-comp",-0.5,-0.0823140144348145,0.069164814533726,"Wh","English","English - Wh","GPT2"
16,"no-gap","whether-comp",-0.5,0.153354644775391,0.135330715124439,"Wh","Norwegian","Norwegian - Wh","GPT2"
16,"no-gap","whether-comp",-0.5,1.02816486358643,0.177966204451186,"RC","Norwegian","Norwegian - RC","GPT2"
16,"gap","decl-comp",0.5,-0.134347140789032,0.107014673487806,"Wh","English","English - Wh","GPT2"
